Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2
13184,37,1.0,40.30690860084773,23.896674490227102,7.0,5,17.0,1989,0.17891679600000002,1,1,18,3594,4,1,5,1
3066,160,2.0,48.04733755033365,28.005250166938964,6.0,10,9.0,1977,0.0,1,1,39,8647,0,0,5,1
3514,1,1.0,47.235030474188406,46.235030474188406,1.0,22,20.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
7298,2,2.0,46.13180999023524,32.55152399998485,6.0,3,9.0,1971,0.309479124,1,1,35,7715,4,0,6,1
490,23,1.0,41.1052267499813,22.521320523944176,7.0,17,17.0,2015,0.075778755,1,1,6,1437,3,0,2,1
7216,12,1.0,42.98435885936496,23.15195156646791,8.0,17,17.0,1993,0.090799103,1,1,74,19083,2,5,15,1
5632,17,3.0,54.03655417004539,43.89127181526205,8.0,6,21.0,2017,0.093442564,1,1,23,4635,5,2,4,1
8028,25,2.0,54.029235465125815,36.98769580743864,9.0,4,12.0,1998,0.069753361,1,1,53,13670,4,1,11,1
544,21,2.0,45.04168715560878,29.42901733714809,5.0,5,9.0,1976,0.194489265,1,1,47,8004,3,3,5,1
4454,37,2.0,46.11321023321165,28.318492608207816,6.0,7,9.0,1970,0.127811589,1,1,28,7287,5,1,3,1
3071,22,2.0,61.19009151961856,60.19009151961856,1.0,7,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
11943,27,2.0,72.01472012923037,71.01472012923037,1.0,3,10.0,1977,0.072157581,1,1,2,629,1,0,0,0
14500,105,1.0,25.494401716243445,15.146289940879704,5.0,3,5.0,1970,0.040242764,1,1,25,3478,11,3,1,1
10296,58,1.0,34.28568457349441,34.64688104370469,8.0,12,18.0,2019,0.43788524,1,1,23,5735,3,0,5,1
708,31,2.0,63.575287032086074,39.49205331379192,9.0,7,8.0,1959,0.0,1,1,23,3684,2,0,4,1
4924,101,2.0,46.60629829984026,29.882506514281893,5.0,4,5.0,1960,0.225824954,0,1,41,6558,7,3,2,1
10806,5,1.0,51.94458733880648,48.709601492191716,1.0,6,99.0,1977,0.150817539,1,1,16,3433,4,4,5,1
639,58,1.0,41.382780400905574,21.71760985535496,7.0,9,17.0,2001,0.050755569,1,1,24,5469,1,0,1,1
3663,9,2.0,42.671156196193024,29.80961147183172,6.0,9,16.0,1969,0.31019913,1,1,11,2748,1,0,0,1
16250,5,1.0,45.16675626614589,44.877013535236266,1.0,5,5.0,1977,0.150817539,1,1,16,3433,4,4,5,1
7300,9,2.0,49.042670182664004,30.406019472774897,7.0,7,12.0,2010,0.161531741,1,1,25,5648,1,2,4,1
9620,30,2.0,63.603025678645295,62.603025678645295,1.0,7,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
8746,0,3.0,65.75625669498976,46.31415111007102,6.0,2,9.0,1969,0.319809354,1,1,25,4756,16,5,8,1
14480,7,2.0,53.705827961928904,30.09467086124679,8.0,11,12.0,1983,0.035145267,1,1,42,9292,3,0,3,1
9370,85,1.0,53.11023353319837,48.12732857274228,10.0,8,14.0,1977,0.037177818,1,1,52,11217,1,1,7,1
12109,6,2.0,52.082849505583276,51.082849505583276,1.0,5,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
3110,119,2.0,49.828485015601814,30.081367934704627,5.0,4,5.0,1963,0.000995363,1,1,42,7651,1,1,5,1
15740,44,3.0,56.95816521638435,35.522161081184244,6.0,6,9.0,1970,0.036122292,1,1,24,4378,0,1,1,1
10723,93,3.0,53.83423307248528,33.791410897575176,6.0,7,9.0,1976,0.521867054,1,1,25,6149,0,0,0,1
14179,45,1.0,42.745305741523715,42.745305741523715,0.0,17,0.0,1977,0.195781053,1,1,23,5212,6,3,2,1
7050,187,1.0,37.763893675678,21.14433695604412,6.0,5,10.0,2000,0.041116354,1,1,53,14892,4,1,4,1
8247,62,1.0,50.97599764584047,49.97599764584047,1.0,12,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
4347,1,1.0,33.748681023895394,20.132563075074614,5.0,6,5.0,1963,0.036270089,1,1,6,1318,1,1,1,1
11202,25,3.0,82.37096227976134,81.37096227976134,1.0,5,22.0,1977,0.069753361,1,1,53,13670,4,1,11,1
6415,22,1.0,33.18462800526186,22.377444120923325,5.0,6,9.0,1966,0.000995363,1,1,42,7651,1,1,5,1
3328,31,3.0,76.91950936801364,48.22459840804793,9.0,9,17.0,2000,0.151346216,1,0,32,5889,10,4,1,1
7729,90,1.0,27.29875679835603,15.250473786584385,3.0,1,5.0,1967,0.265088676,1,1,37,5288,0,3,2,1
15933,1,1.0,40.774128467601926,20.05658241574816,8.0,18,17.0,1992,0.025609157,1,1,33,5261,0,3,1,1
7772,6,1.0,44.599502104278535,39.450817018169225,1.0,4,17.0,2016,0.24320451899999998,1,1,5,1564,0,0,0,1
10700,22,1.0,45.051784645213814,19.440028068722626,10.0,12,12.0,1978,0.118537385,1,1,30,6207,1,1,0,1
7369,7,1.0,41.571093162801795,19.99112330009195,9.0,8,16.0,1989,0.035145267,1,1,42,9292,3,0,3,1
13364,8,2.0,54.32527086633293,34.371772696799106,11.0,10,20.0,2011,0.458174486,1,0,26,4439,1,1,5,1
8251,57,2.0,53.11507015903123,31.40773610937358,9.0,3,12.0,2001,0.090799103,1,1,74,19083,2,5,15,1
9065,169,1.0,43.11885656903811,22.918164569680762,8.0,6,12.0,1980,0.300322518,1,1,52,10311,6,1,9,1
8283,94,1.0,36.72780762702715,21.28488734315573,5.0,10,9.0,1978,0.282797669,1,1,33,8667,2,0,6,1
12868,73,2.0,60.923521797016726,39.4872032056718,7.0,9,16.0,2007,0.042031587,1,1,37,6856,84,2,5,1
5292,1,2.0,77.59556550650302,76.59556550650302,1.0,9,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
7934,42,1.0,41.983314326091694,22.471687045645552,7.0,7,12.0,2007,0.158249043,1,1,21,5731,0,1,0,1
2624,25,3.0,93.29469849685779,92.29469849685779,1.0,15,24.0,1977,0.069753361,1,1,53,13670,4,1,11,1
12744,6,2.0,62.33387865250052,61.33387865250052,1.0,26,25.0,2014,0.24320451899999998,1,1,5,1564,0,0,0,1
14695,91,1.0,33.104130331576535,21.646846696026806,5.0,3,5.0,1962,0.333891544,1,1,30,6564,1,0,0,1
935,101,3.0,64.05488748224647,46.27546551268207,7.0,1,4.0,1960,0.225824954,0,1,41,6558,7,3,2,1
942,3,1.0,36.869001922819905,18.319033559901516,6.0,6,9.0,1972,0.050900058,1,1,43,10621,1,2,3,1
2022,99,3.0,62.68336384378135,45.36752845886768,6.0,1,9.0,1973,0.012338886,1,1,35,5776,1,2,4,1
13274,60,2.0,48.41709953448598,31.89005948577352,5.0,2,9.0,1968,0.21843974,1,1,21,4472,6,4,7,0
4484,138,1.0,39.18535341312665,21.568960718546347,7.0,2,17.0,2002,0.195781053,1,1,23,5212,6,3,2,1
11707,41,1.0,42.90980002794448,20.923332433191646,9.0,14,16.0,1980,0.175054867,1,1,36,10055,3,1,0,1
11140,30,1.0,40.78701276628674,39.78701276628674,1.0,10,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
12979,1,2.0,48.95202256724248,29.49181059520391,5.0,1,9.0,1970,0.0071223169999999995,1,1,1,264,0,0,1,1
5374,6,2.0,63.73252393497096,62.73252393497096,1.0,2,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
13455,8,3.0,79.88194230809025,57.63278895188968,8.0,1,7.0,1998,0.458174486,1,0,26,4439,1,1,5,1
1762,78,3.0,59.00147724443357,38.765730389570216,5.0,9,9.0,1981,0.219006007,1,1,28,6746,3,1,4,1
12719,53,2.0,57.92193179996679,37.714088173105004,10.0,11,24.0,2019,0.049637257000000004,1,1,34,7759,0,1,3,1
15914,63,2.0,43.98014287359924,29.576740892578922,5.0,6,12.0,1971,0.23861713,1,1,26,3889,6,3,6,1
12366,27,1.0,40.08155045800977,39.08155045800977,1.0,12,12.0,2014,0.011654127,1,1,4,915,0,0,0,1
1825,57,2.0,54.164133301947786,35.39753164897793,9.0,8,12.0,1984,0.407276235,0,1,9,1768,0,0,0,0
4435,30,2.0,65.66517172269165,64.66517172269165,1.0,8,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
5524,66,1.0,36.24864161989933,20.85248848771716,10.0,12,12.0,1970,0.16197556800000001,1,0,31,7010,5,3,7,1
13700,27,2.0,62.90384355845713,33.05271571782328,11.0,12,14.0,2013,0.017647053,1,1,2,469,0,0,0,1
16189,9,3.0,87.40862624410023,87.69330793000971,10.0,7,17.0,2015,0.161531741,1,1,25,5648,1,2,4,1
5657,23,3.0,73.17745452281225,47.56881029448771,8.0,3,5.0,1979,0.014072961,1,1,2,475,0,0,0,1
5768,23,2.0,63.70720754219961,62.70720754219961,1.0,17,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
13785,41,1.0,38.43372015023194,23.042514825965572,6.0,3,9.0,1976,6.99893e-05,1,1,46,10309,1,1,16,1
14508,6,2.0,63.24505766968996,37.60470435367878,12.0,3,17.0,2015,0.24320451899999998,1,1,5,1564,0,0,0,1
749,1,3.0,78.34537749095995,77.34537749095995,1.0,2,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
12943,48,1.0,42.28888628413217,41.28888628413217,1.0,19,1.0,1977,0.041124634,1,1,46,9515,5,1,10,1
830,6,1.0,43.497305055134944,42.497305055134944,1.0,5,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
10678,17,4.0,170.0168717868682,170.0168717868682,0.0,12,0.0,1977,0.093442564,1,1,23,4635,5,2,4,1
14581,6,1.0,41.54796790552245,39.23586687529343,1.0,9,17.0,2017,0.24320451899999998,1,1,5,1564,0,0,0,1
2715,38,1.0,34.743810837087324,19.709810419756085,9.0,7,16.0,1975,0.060753049,1,1,15,2787,2,0,7,1
9531,38,1.0,49.91400154031611,48.91400154031611,1.0,11,1.0,1977,0.060753049,1,1,15,2787,2,0,7,1
2325,8,2.0,52.408683647063796,33.69686013844536,8.0,9,14.0,1976,0.458174486,1,0,26,4439,1,1,5,1
4092,64,3.0,52.91509371482051,33.370759634156144,6.0,3,9.0,1973,0.002211665,1,1,39,7614,3,1,5,0
14966,7,2.0,49.65280742492528,29.200777053324426,8.0,4,5.0,1932,0.130617806,1,1,39,10418,9,1,9,1
755,52,3.0,69.41687687677329,46.364814325493356,9.0,10,12.0,1971,0.371148999,1,1,34,7065,1,2,5,1
13813,62,2.0,72.29574914324739,71.29574914324739,1.0,12,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
13359,57,2.0,47.865643183674145,32.69617302598792,6.0,3,12.0,1981,0.13321533300000002,1,1,49,11395,3,3,4,0
5984,44,1.0,37.7657311573465,21.01413216728772,6.0,2,9.0,1979,0.23220508399999998,1,1,24,4860,1,0,3,1
15244,31,3.0,50.914857908404855,39.39796352723938,4.0,4,4.0,1960,0.151346216,1,0,32,5889,10,4,1,1
8671,47,2.0,47.28056565441123,34.22607337958797,6.0,13,12.0,1976,0.101872465,1,1,23,4583,3,3,3,1
8786,2,2.0,46.31039729554927,32.99191427997096,5.0,7,5.0,1965,0.130617806,1,1,39,10418,9,1,9,1
13558,41,2.0,46.65289775981865,29.471627438197004,6.0,9,5.0,1971,0.175054867,1,1,36,10055,3,1,0,1
13561,87,1.0,37.59793091234166,18.417423629182,8.0,19,17.0,1990,0.100455735,1,1,43,7227,0,1,6,0
7398,6,1.0,38.91248091042026,37.91248091042026,1.0,17,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
7016,105,2.0,46.886875190818145,30.086353381464114,5.0,5,5.0,1964,0.040242764,1,1,25,3478,11,3,1,1
15876,42,2.0,56.0797692900446,54.34714602422993,9.0,8,12.0,2007,0.158249043,1,1,21,5731,0,1,0,1
878,105,1.0,31.87130305480969,20.954793528502726,5.0,1,5.0,1965,0.040242764,1,1,25,3478,11,3,1,1
6392,27,3.0,49.02974651193822,49.02974651193822,0.0,17,25.0,2016,0.072157581,1,1,2,629,1,0,0,0
8225,8,1.0,40.6170690541548,23.326280899029413,8.0,3,16.0,1985,0.458174486,1,0,26,4439,1,1,5,1
2744,64,2.0,46.80831940141033,31.30580909512021,6.0,5,9.0,1972,0.002211665,1,1,39,7614,3,1,5,0
12021,1,3.0,79.75135451634962,80.10194484207379,1.0,14,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
9478,78,2.0,58.23652459107864,30.100317579824814,9.0,14,16.0,2005,0.09229064199999999,1,1,21,4346,2,1,2,1
8506,155,3.0,69.54066521404351,44.117617871713314,7.0,7,12.0,1972,0.042307270999999994,1,1,17,2810,9,3,6,1
1752,18,3.0,74.9449272198828,47.55875767501648,9.0,6,17.0,1996,0.0,1,1,30,5562,0,0,5,0
6744,39,2.0,47.80767866091504,32.89389870934406,6.0,4,9.0,1972,0.42882581799999997,1,1,25,5011,8,0,2,1
6410,147,2.0,45.166831500935935,32.38062553786216,5.0,6,5.0,1962,0.319809354,1,1,25,4756,16,5,8,1
3557,62,1.0,38.44728490097923,28.447284900979234,10.0,10,14.0,1977,0.072157581,1,1,2,629,1,0,0,0
8328,23,1.0,39.409500840703814,38.409500840703814,1.0,5,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
327,1,1.0,43.313079542247934,23.034624610753355,8.0,13,14.0,1990,0.025609157,1,1,33,5261,0,3,1,1
15034,34,1.0,45.03622414659903,40.48115255181728,0.0,5,17.0,2014,0.069753361,1,1,53,13670,4,1,11,1
7908,2,1.0,40.62363986204389,21.439220752420407,7.0,2,5.0,1960,0.0,1,1,33,7425,1,2,5,1
14891,70,2.0,54.00444299491119,34.15984204321288,8.0,3,14.0,1995,0.002211665,1,1,39,7614,3,1,5,0
4966,96,3.0,78.44567515127773,47.14675701213582,75.0,9,12.0,1977,0.041116354,1,1,53,14892,4,1,4,1
698,27,2.0,71.13968270467208,70.13968270467208,1.0,12,17.0,1977,0.21140121399999998,1,1,9,1892,0,0,1,1
16703,23,1.0,39.55932550547335,38.55932550547335,1.0,6,12.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
11734,1,1.0,47.087099283316356,47.087099283316356,0.0,10,24.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
1516,23,1.0,43.34810250080229,42.34810250080229,1.0,6,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
5920,45,1.0,30.52794586289967,17.349532945453998,5.0,5,9.0,1972,0.195781053,1,1,23,5212,6,3,2,1
983,91,3.0,60.27697249966993,43.89435714072288,5.0,5,9.0,1968,0.333891544,1,1,30,6564,1,0,0,1
9510,59,2.0,67.24970343800888,36.685874450086786,12.0,11,14.0,2008,0.309479124,1,1,35,7715,4,0,6,1
8611,105,1.0,41.041266719958564,24.20051792121292,8.0,2,12.0,1984,0.040242764,1,1,25,3478,11,3,1,1
5557,48,3.0,76.865128619391,49.27870724370244,10.0,16,16.0,1984,0.041124634,1,1,46,9515,5,1,10,1
13549,44,2.0,39.57078838675145,22.93901067781146,6.0,5,12.0,1969,0.23220508399999998,1,1,24,4860,1,0,3,1
3702,21,2.0,48.81219465072488,34.67977899430989,5.0,5,5.0,1963,0.034331497,1,1,25,5487,3,0,4,1
10282,19,1.0,42.67488402265717,21.24585094009294,10.0,4,16.0,1978,0.309479124,1,1,35,7715,4,0,6,1
14097,45,2.0,61.85233226717358,60.85233226717358,1.0,7,1.0,1977,0.195781053,1,1,23,5212,6,3,2,1
8733,85,1.0,32.28417552744095,19.17693952198222,6.0,7,9.0,1978,0.037177818,1,1,52,11217,1,1,7,1
9617,7,2.0,56.82821640968219,30.975625208339558,7.0,12,18.0,2008,0.130617806,1,1,39,10418,9,1,9,1
9548,21,3.0,79.31568452079354,47.77643154449835,12.0,6,14.0,2009,0.034331497,1,1,25,5487,3,0,4,1
10525,47,1.0,41.307495389647286,21.398428181679687,7.0,2,14.0,2009,0.197367951,1,1,8,2423,1,0,1,1
10942,113,1.0,31.945703431025944,17.49685518702482,5.0,5,5.0,1967,0.307466659,1,0,30,5048,9,2,5,1
13334,61,1.0,40.15353905972074,21.566215537485856,8.0,9,16.0,1980,0.300322518,1,1,52,10311,6,1,9,1
7430,23,1.0,44.54515308235976,43.54515308235976,1.0,5,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1
8939,23,2.0,66.52716577280003,35.47107579715307,12.0,11,17.0,2008,0.075778755,1,1,6,1437,3,0,2,1
4194,1,2.0,54.84261322257914,53.84261322257914,1.0,14,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
5633,27,3.0,87.63999802259974,86.63999802259974,1.0,3,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
1368,74,1.0,53.59101459865025,52.379947158838796,0.0,9,9.0,2016,0.075778755,1,1,6,1437,3,0,2,1
5693,135,2.0,55.47867473695983,35.69873695741536,9.0,8,17.0,1991,0.007658515,1,1,35,7077,56,3,19,1
2594,45,1.0,56.42111348136074,54.12924784523963,1.0,24,22.0,2016,0.195781053,1,1,23,5212,6,3,2,1
14996,3,1.0,28.959533800172487,10.845368342403786,1.0,5,9.0,1972,0.265088676,1,1,37,5288,0,3,2,1
3833,8,1.0,36.02210167494589,17.056229225416985,9.0,5,14.0,2010,0.43788524,1,1,23,5735,3,0,5,1
1396,94,2.0,60.001539292392906,57.45682378460063,1.0,8,20.0,2015,0.282797669,1,1,33,8667,2,0,6,1
4708,9,2.0,55.73622332036921,28.8360308178538,9.0,15,15.0,2008,0.161531741,1,1,25,5648,1,2,4,1
5636,125,2.0,48.16230536305481,30.703220228249968,6.0,3,12.0,1970,0.040242764,1,1,25,3478,11,3,1,1
15140,13,3.0,76.53076490874109,47.46023881670378,10.0,7,16.0,2003,0.090799103,1,1,74,19083,2,5,15,1
9580,46,2.0,46.83842180873218,29.97405706970601,5.0,5,5.0,1964,0.18878376600000002,1,1,31,6137,4,0,1,1
16211,6,2.0,59.33846048600814,62.13473646786253,0.0,25,25.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
15879,13,2.0,53.73980517687184,34.91988924524305,8.0,17,17.0,2000,0.090799103,1,1,74,19083,2,5,15,1
7516,6,2.0,62.708645353952654,36.58664940500905,12.0,4,17.0,2017,0.24320451899999998,1,1,5,1564,0,0,0,1
6528,102,3.0,57.396401692939214,43.626594587467395,5.0,7,5.0,1963,0.23861713,1,1,26,3889,6,3,6,1
122,23,1.0,43.98698369610448,42.98698369610448,1.0,3,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
1547,3,2.0,56.14010925060729,33.05310729984792,8.0,10,12.0,1984,0.050900058,1,1,43,10621,1,2,3,1
12484,30,1.0,47.55659240847545,44.40981335663747,1.0,6,22.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1
2955,78,1.0,34.961722319038365,23.49058110847898,6.0,5,9.0,1971,0.219006007,1,1,28,6746,3,1,4,1
1325,100,1.0,35.571791091075006,17.086576252489294,7.0,8,8.0,1963,0.20014680199999998,1,1,23,3975,8,2,0,1
6696,166,3.0,56.56519984790246,38.49405756772612,3.0,3,9.0,1964,0.174739084,1,1,17,3379,9,0,3,1
3144,9,2.0,61.93690939763442,60.93690939763442,1.0,3,1.0,1977,0.161531741,1,1,25,5648,1,2,4,1
11083,3,2.0,48.33835867536686,31.83699884490038,5.0,5,5.0,1968,0.265088676,1,1,37,5288,0,3,2,1
8787,154,2.0,39.21986475699232,22.803626824925264,7.0,7,12.0,1970,0.460556389,1,1,20,4386,14,1,5,1
10006,5,2.0,35.536882104675115,24.198830964800486,7.0,2,9.0,1963,0.150817539,1,1,16,3433,4,4,5,1
16144,2,3.0,74.13845424315521,48.48568072074579,10.0,6,17.0,2008,0.035145267,1,1,42,9292,3,0,3,1
11200,66,4.0,66.12301644519012,46.69933637598231,5.0,7,9.0,1968,0.111627393,1,1,50,12238,8,2,3,1
7293,10,2.0,47.62292193811904,28.454947921115387,6.0,6,9.0,1976,0.282797669,1,1,33,8667,2,0,6,1
2835,74,1.0,34.10583192327249,34.10583192327249,0.0,3,0.0,1977,0.075778755,1,1,6,1437,3,0,2,1
8242,58,3.0,52.92138620573822,34.205486292925315,6.0,4,9.0,1970,0.050755569,1,1,24,5469,1,0,1,1
4310,26,3.0,70.97271473765609,43.222158012997134,9.0,9,14.0,1974,0.0,1,1,36,6714,2,0,2,1
5852,29,1.0,32.246402156129854,20.636096716895327,5.0,2,5.0,1963,0.069660344,1,1,31,6119,4,1,2,1
9030,28,1.0,40.29513574788628,41.15028773563185,1.0,12,1.0,2016,0.118537385,1,1,30,6207,1,1,0,1
16304,39,1.0,37.996348214057825,23.45993483593153,9.0,11,16.0,1994,0.42882581799999997,1,1,25,5011,8,0,2,1
6817,61,2.0,57.372631579088576,32.04764945084581,9.0,17,22.0,2011,0.300322518,1,1,52,10311,6,1,9,1
12767,8,2.0,47.88941591424847,29.316855739973878,6.0,4,9.0,1981,0.219006007,1,1,28,6746,3,1,4,1
2390,27,2.0,72.67482879629536,71.67482879629536,1.0,12,17.0,1977,0.072157581,1,1,2,629,1,0,0,0
13345,53,1.0,38.07997538544378,37.07997538544378,1.0,5,1.0,1977,0.049637257000000004,1,1,34,7759,0,1,3,1
8847,6,1.0,42.499248503348326,41.499248503348326,1.0,11,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
14759,27,1.0,40.83554155731323,39.32271536285121,1.0,15,19.0,2016,0.21140121399999998,1,1,9,1892,0,0,1,1
11401,1,2.0,65.71636194017803,64.71636194017803,1.0,6,22.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
7309,46,1.0,42.93598121018381,20.399736263093466,8.0,11,12.0,1977,0.18878376600000002,1,1,31,6137,4,0,1,1
5087,1,1.0,40.97815805928284,40.0214259317692,1.0,10,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1
787,126,2.0,43.630173843096074,28.1326728407136,5.0,7,5.0,1968,0.118537385,1,1,30,6207,1,1,0,1
11177,67,1.0,42.1952765265636,23.42539942874145,8.0,8,17.0,1987,0.100455735,1,1,43,7227,0,1,6,0
14777,35,2.0,49.98628083671446,29.97660142631657,6.0,9,9.0,1970,0.089039719,1,1,33,7976,5,0,11,1
6662,22,1.0,39.061390885185375,38.061390885185375,1.0,2,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
1621,9,1.0,39.6300820955485,22.00613861146132,8.0,8,14.0,1990,0.161531741,1,1,25,5648,1,2,4,1
14937,23,1.0,31.513674637673397,30.513674637673397,1.0,4,1.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1
13198,46,1.0,31.371419435648278,17.143914953919342,5.0,2,5.0,1967,0.0,1,1,47,11319,0,3,5,1
11133,111,2.0,64.11790362277472,38.336145071320026,10.0,7,18.0,2007,0.093442564,1,1,23,4635,5,2,4,1
1323,1,3.0,78.18721755210767,49.69898974285447,10.0,14,16.0,1987,0.036270089,1,1,6,1318,1,1,1,1
13775,53,1.0,31.672775440885204,19.81723329025549,8.0,7,9.0,1968,0.049637257000000004,1,1,34,7759,0,1,3,1
10134,53,1.0,36.83168484924628,23.542166837474127,6.0,9,9.0,1972,0.31392455199999997,1,1,22,4625,11,2,10,1
2424,8,3.0,80.29138820280403,48.68498335403614,12.0,12,14.0,2005,0.43788524,1,1,23,5735,3,0,5,1
9811,21,1.0,31.153771171219496,21.44633723054056,5.0,5,5.0,1961,0.034331497,1,1,25,5487,3,0,4,1
5714,76,1.0,47.88207901962525,17.20794240909246,12.0,14,21.0,2011,0.0,1,1,7,1660,39,1,5,1
4981,63,2.0,58.47618520268961,58.87323714499074,12.0,16,17.0,2017,0.23861713,1,1,26,3889,6,3,6,1
13681,21,2.0,46.43603028325239,30.215687635138273,5.0,4,5.0,1968,0.034331497,1,1,25,5487,3,0,4,1
5350,87,2.0,46.51102125997594,31.601128390595285,5.0,5,9.0,1977,0.100455735,1,1,43,7227,0,1,6,0
14528,170,3.0,76.98430767784139,51.66114859200224,7.0,6,6.0,1962,0.21843974,1,1,21,4472,6,4,7,0
4589,6,2.0,58.673673165942404,57.673673165942404,1.0,6,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
9449,2,2.0,44.32085894165168,31.00643249683045,5.0,9,9.0,1968,0.130617806,1,1,39,10418,9,1,9,1
11396,27,3.0,85.81424663487721,86.23490902911901,10.0,3,17.0,2016,0.072157581,1,1,2,629,1,0,0,0
14726,53,3.0,84.56999779427053,60.61329673509096,12.0,18,24.0,2017,0.049637257000000004,1,1,34,7759,0,1,3,1
15230,88,1.0,38.30982542568122,22.52050359768425,10.0,7,22.0,2007,0.127375905,1,1,43,8429,3,3,9,1
8906,84,1.0,35.99243055770044,23.67764244408291,4.0,6,5.0,1960,0.006076152,1,1,30,5285,0,6,6,1
6430,22,1.0,42.794118096726116,41.794118096726116,1.0,11,17.0,1977,0.118537385,1,1,30,6207,1,1,0,1
5227,27,3.0,88.56817330972513,85.08105858336752,10.0,13,1.0,1977,0.072157581,1,1,2,629,1,0,0,0
15491,62,3.0,54.127769322208174,36.769458097291114,6.0,4,9.0,1978,0.037177818,1,1,52,11217,1,1,7,1
16366,9,2.0,54.347647893054116,30.205846946462785,8.0,15,22.0,1986,0.136244425,1,1,11,2370,0,0,1,1
1038,27,1.0,45.918870658437,23.691715506768777,8.0,11,14.0,2008,0.041116354,1,1,53,14892,4,1,4,1
14767,58,2.0,48.739764486276634,31.762800714804712,6.0,3,12.0,1986,0.060753049,1,1,15,2787,2,0,7,1
205,78,2.0,62.80742240631326,36.501912184223954,10.0,2,14.0,2006,0.09229064199999999,1,1,21,4346,2,1,2,1
7851,58,1.0,49.73256662685613,23.44759474293402,13.0,4,25.0,2015,0.43788524,1,1,23,5735,3,0,5,1
10764,90,1.0,34.8922209111194,21.975265562491284,5.0,5,5.0,1966,0.265088676,1,1,37,5288,0,3,2,1
16244,119,1.0,39.79988666179522,20.67930371968636,9.0,6,14.0,1973,0.033493708,1,1,66,10573,1,3,8,1
356,104,2.0,61.77178015584139,41.95106291915865,6.0,6,8.0,1965,0.327018035,1,1,12,2270,23,1,0,1
13363,13,1.0,38.401717346748974,23.09606382176333,8.0,8,18.0,1999,0.090799103,1,1,74,19083,2,5,15,1
16142,6,2.0,73.71507429346936,73.71507429346936,0.0,15,25.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1
13371,23,1.0,42.01925027987153,41.01925027987153,1.0,6,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1
8001,62,2.0,72.20005327757438,72.40492822557813,0.0,17,17.0,2018,0.072157581,1,1,2,629,1,0,0,0
6025,87,1.0,38.31753973039827,20.39024532261694,8.0,6,17.0,1986,0.100455735,1,1,43,7227,0,1,6,0
7479,165,1.0,37.309324786953184,21.376518198159133,5.0,6,9.0,1968,0.020741326,1,1,24,5613,5,2,5,1
14587,6,1.0,40.6962944167988,42.18204936007592,1.0,4,17.0,2014,0.24320451899999998,1,1,5,1564,0,0,0,1
14060,23,1.0,55.16758443293562,33.95791442146299,9.0,12,17.0,2012,0.075778755,1,1,6,1437,3,0,2,1
3982,15,2.0,62.85154471133708,35.11993803896523,11.0,8,12.0,2006,0.158249043,1,1,21,5731,0,1,0,1
16755,88,2.0,53.97514357835883,34.15358375347871,8.0,2,12.0,1978,0.127375905,1,1,43,8429,3,3,9,1
1999,67,2.0,52.876364144332044,32.109881266038606,9.0,4,13.0,2007,0.0077202819999999985,1,1,38,4788,2,0,4,1
2808,58,1.0,36.9565860324849,22.128197490667453,6.0,10,9.0,1978,0.050755569,1,1,24,5469,1,0,1,1
489,58,1.0,53.327195357550146,52.327195357550146,1.0,4,9.0,1977,0.43788524,1,1,23,5735,3,0,5,1
